partType,name,image,url,type,space
storage,Sabrent Rocket 4.0 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SB-ROCKET-NVMe4-1TB),https://m.media-amazon.com/images/I/413arpEb7NL.jpg,https://pcpartpicker.com/product/fVYQzy/sabrent-rocket-40-1-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-1tb,NVME,1000
storage,Kingston Fury Renegade 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SFYRS/1000G),https://cdna.pcpartpicker.com/static/forever/images/product/4a39091cc852e56b16b02febdadeb3a7.256p.jpg,https://pcpartpicker.com/product/QxkWGX/kingston-fury-renegade-1-tb-m2-2280-nvme-solid-state-drive-sfyrs1000g,NVME,1000
storage,Leven JPS600 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (JPS600-1TB),https://m.media-amazon.com/images/I/313NI4W0yUL.jpg,https://pcpartpicker.com/product/wGXV3C/leven-jps600-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-jps600-1tb,NVME,1000
storage,Western Digital Green SN350 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T3G0C),https://cdna.pcpartpicker.com/static/forever/images/product/57b87f0a167a06e77da78f9812f28367.256p.jpg,https://pcpartpicker.com/product/zRnypg/western-digital-green-sn350-1-tb-m2-2280-nvme-solid-state-drive-wds100t3g0c,NVME,1000
storage,ADATA XPG GAMMIX S70 Blade 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AGAMMIXS70B-1T-CS),https://cdna.pcpartpicker.com/static/forever/images/product/5a1578f5dbff7c6c5b2a6a29663d3293.256p.jpg,https://pcpartpicker.com/product/gvvdnQ/adata-xpg-gammix-s70-blade-1-tb-m2-2280-nvme-solid-state-drive-agammixs70b-1t-cs,NVME,1000
storage,Crucial P2 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CT1000P2SSD8),https://cdna.pcpartpicker.com/static/forever/images/product/1533ee97447785234f3c72a4ef452986.256p.jpg,https://pcpartpicker.com/product/KMkgXL/crucial-p2-1-tb-m2-2280-nvme-solid-state-drive-ct1000p2ssd8,NVME,1000
storage,Samsung 970 Evo 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MZ-V7E1T0BW),https://cdna.pcpartpicker.com/static/forever/images/product/09a31f32abb3daaf5ed9b849bd60e675.256p.jpg,https://pcpartpicker.com/product/JLdxFT/samsung-970-evo-10tb-m2-2280-solid-state-drive-mz-v7e1t0baw,NVME,1000
storage,MSI SPATIUM M461 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SPATIUM M461 1TB),https://cdna.pcpartpicker.com/static/forever/images/product/0462e038777b8471d8d2ba51f8b04b73.256p.jpg,https://pcpartpicker.com/product/Ry4Zxr/msi-spatium-m461-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-spatium-m461-1tb,NVME,1000
storage,Western Digital Blue SN550 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T2B0C),https://cdna.pcpartpicker.com/static/forever/images/product/73be90b182cdb68fe899775fb8fa56ed.256p.jpg,https://pcpartpicker.com/product/BhmFf7/western-digital-blue-sn550-1-tb-m2-2280-nvme-solid-state-drive-wds100t2b0c,NVME,1000
storage,Lexar NM620 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LNM620X001T-RNNNG),https://cdna.pcpartpicker.com/static/forever/images/product/8618752d44f122e9b16d057538903ec4.256p.jpg,https://pcpartpicker.com/product/VHM48d/lexar-nm620-1-tb-m2-2280-nvme-solid-state-drive-lnm620x001t-rnnng,NVME,1000
storage,TEAMGROUP MP34 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (TM8FP4001T0C101),https://cdna.pcpartpicker.com/static/forever/images/product/249d7ecea46737d175b4638a78b16f9f.256p.jpg,https://pcpartpicker.com/product/Y6YLrH/teamgroup-mp34-1-tb-m2-2280-nvme-solid-state-drive-tm8fp4001t0c101,NVME,1000
storage,Corsair MP700 1 TB M.2-2280 PCIe 5.0 X4 NVME Solid State Drive (CSSD-F1000GBMP700R2),https://cdna.pcpartpicker.com/static/forever/images/product/8f03083d4affdbfe576874c37cf26ebc.256p.jpg,https://pcpartpicker.com/product/PjZXsY/corsair-mp700-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-cssd-f1000gbmp700r2,NVME,1000
storage,SK Hynix Platinum P41 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SHPP41-1000GM-2),https://m.media-amazon.com/images/I/31TAUSyRkcL.jpg,https://pcpartpicker.com/product/sw2WGX/sk-hynix-platinum-p41-1-tb-m2-2280-nvme-solid-state-drive-shpp41-1000gm-2,NVME,1000
storage,Western Digital Black SN750 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (WDS100T3X0C),https://cdna.pcpartpicker.com/static/forever/images/product/0e711f3edb98f9680cc528271201d8d2.256p.jpg,https://pcpartpicker.com/product/QQrmP6/western-digital-wd_black-sn750-1-tb-m2-2280-nvme-solid-state-drive-wds100t3x0c,NVME,1000
storage,Seagate FireCuda 530 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ZP1000GM3A013),https://cdna.pcpartpicker.com/static/forever/images/product/a82a914921d63165f8a7b096089ff91f.256p.jpg,https://pcpartpicker.com/product/GRYmP6/seagate-firecuda-530-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm3a013,NVME,1000
storage,TEAMGROUP Cardea Zero Z440 Graphene 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FP7001T0C311),https://m.media-amazon.com/images/I/41XR6WSmKGL.jpg,https://pcpartpicker.com/product/nRVG3C/teamgroup-cardea-zero-z440-graphene-1-tb-m2-2280-nvme-solid-state-drive-tm8fp7001t0c311,NVME,1000
storage,Western Digital Black SN850X w/Heatsink 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDS100T2XHE),https://cdna.pcpartpicker.com/static/forever/images/product/57d6e2928f2118c8f26100caf36ab606.256p.jpg,https://pcpartpicker.com/product/Ccwypg/western-digital-black-sn850x-with-heatsink-1-tb-m2-2280-nvme-solid-state-drive-wds100t2xhe,NVME,1000
storage,Solidigm P44 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SSDPFKKW010X7X1),https://cdna.pcpartpicker.com/static/forever/images/product/ddce2014fa19c3ecc4cc5e2194e06cd5.256p.jpg,https://pcpartpicker.com/product/vrTp99/solidigm-p44-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ssdpfkkw010x7x1,NVME,1000
storage,SK Hynix Gold P31 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SHGP31-1000GM-2),https://m.media-amazon.com/images/I/41ae166g+hL.jpg,https://pcpartpicker.com/product/xNCFf7/sk-hynix-gold-p31-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-shgp31-1000gm-2,NVME,1000
storage,ADATA XPG SX8200 Pro 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ASX8200PNP-1TT-C),https://m.media-amazon.com/images/I/41eyOiRp8XL.jpg,https://pcpartpicker.com/product/zR3H99/adata-sx8200-1-tb-m2-2280-solid-state-drive-asx8200pnp-1tt-c,NVME,1000
storage,Silicon Power UD85 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SP01KGBP44UD8505),https://cdna.pcpartpicker.com/static/forever/images/product/b80655b61313a25a93040d7c5a41e56c.256p.jpg,https://pcpartpicker.com/product/vXLdnQ/silicon-power-ud85-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sp01kgbp44ud8505,NVME,1000
storage,PNY CS1030 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS1030-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/4dc9f5fe909a995df743f3eee4584542.256p.jpg,https://pcpartpicker.com/product/9CjNnQ/pny-cs1030-1-tb-m2-2280-nvme-solid-state-drive-m280cs1030-1tb-rb,NVME,1000
storage,KIOXIA EXCERIA G2 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LRC20Z001TG8),https://cdna.pcpartpicker.com/static/forever/images/product/539625d9936fcd327344ac9f701d188c.256p.jpg,https://pcpartpicker.com/product/qBVmP6/kioxia-exceria-g2-1-tb-m2-2280-nvme-solid-state-drive-lrc20z001tg8,NVME,1000
storage,Sabrent Rocket 4 Plus 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SB-RKT4P-1TB),https://cdna.pcpartpicker.com/static/forever/images/product/86b6d83bc1f68a41d8b885e21492dddf.256p.jpg,https://pcpartpicker.com/product/dpyqqs/sabrent-rocket-4-plus-1-tb-m2-2280-nvme-solid-state-drive-sb-rkt4p-1tb,NVME,1000
storage,Crucial P1 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CT1000P1SSD8),https://cdna.pcpartpicker.com/static/forever/images/product/c375bc816cb1189605ece2421baadb94.256p.jpg,https://pcpartpicker.com/product/pxKcCJ/crucial-p1-1tb-m2-2280-solid-state-drive-ct1000p1ssd8,NVME,1000
storage,Western Digital Black SN850 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDS100T1X0E),https://cdna.pcpartpicker.com/static/forever/images/product/67ae19fe7847cb5bf67f4448e717e831.256p.jpg,https://pcpartpicker.com/product/W69tt6/western-digital-black-sn850-1-tb-m2-2280-nvme-solid-state-drive-wds100t1x0e,NVME,1000
storage,Corsair MP600 CORE XT 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600CXT),https://cdna.pcpartpicker.com/static/forever/images/product/72ef56a7a1e4daa2e550a57f9abcc9f1.256p.jpg,https://pcpartpicker.com/product/Tn7scf/corsair-mp600-core-xt-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600cxt,NVME,1000
storage,Samsung 990 Pro w/Heatsink 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MZ-V9P1T0CW),https://cdna.pcpartpicker.com/static/forever/images/product/a2988cd0655c6c7d2dedf7cd4b84bf70.256p.jpg,https://pcpartpicker.com/product/9c2WGX/samsung-990-pro-wheatsink-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p1t0cw,NVME,1000
storage,Timetec 35TTFP6PCIE 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (35TTFP6PCIE-1TB),https://m.media-amazon.com/images/I/413qz+IDzHL.jpg,https://pcpartpicker.com/product/GPPQzy/timetec-35ttfp6pcie-1-tb-m2-2280-nvme-solid-state-drive-35ttfp6pcie-1tb,NVME,1000
storage,TEAMGROUP MP33 PRO 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (TM8FPD001T0C101),https://cdna.pcpartpicker.com/static/forever/images/product/6b1c4b8f45703c35569656622ff924ed.256p.jpg,https://pcpartpicker.com/product/LvGbt6/team-mp33-pro-1-tb-m2-2280-nvme-solid-state-drive-tm8fpd001t0c101,NVME,1000
storage,ADATA Legend 800 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-800-1000GCS),https://cdna.pcpartpicker.com/static/forever/images/product/9e7a250a3aa568063b40f67f2aeecf9f.256p.jpg,https://pcpartpicker.com/product/2GXV3C/adata-legend-800-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-800-1000gcs,NVME,1000
storage,Corsair MP600 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600R2),https://cdna.pcpartpicker.com/static/forever/images/product/026b081c157606be13b353f0e38eccdf.256p.jpg,https://pcpartpicker.com/product/6QgFf7/corsair-mp600-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600r2,NVME,1000
storage,Solidigm P41 Plus 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SSDPFKNU010TZX1),https://cdna.pcpartpicker.com/static/forever/images/product/aafcbf420443bb76cfe6a8c174f447db.256p.jpg,https://pcpartpicker.com/product/3s92FT/solidigm-p41-plus-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ssdpfknu010tzx1,NVME,1000
storage,Gigabyte AORUS Gen5 1 TB M.2-2280 PCIe 5.0 X4 NVME Solid State Drive (AG510K1TB),https://cdna.pcpartpicker.com/static/forever/images/product/296b3b34634f68def4aee409d2493290.256p.jpg,https://pcpartpicker.com/product/QgtLrH/gigabyte-aorus-gen5-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-ag510k1tb,NVME,1000
storage,Crucial T700 W/Heatsink 1 TB M.2-2280 PCIe 5.0 X4 NVME Solid State Drive (CT1000T700SSD5),https://cdna.pcpartpicker.com/static/forever/images/product/aeb312f0e26355b4840393bd66b512cb.256p.jpg,https://pcpartpicker.com/product/9xsV3C/crucial-t700-wheatsink-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-ct1000t700ssd5,NVME,1000
storage,Silicon Power P34A80 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SU001TBP34A80M28AB),https://m.media-amazon.com/images/I/41oSTESsn9L.jpg,https://pcpartpicker.com/product/VXyqqs/silicon-power-p34a80-1-tb-m2-2280-nvme-solid-state-drive-su001tbp34a80m28ab,NVME,1000
storage,TEAMGROUP MP44L 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FPK001T0C101),https://cdna.pcpartpicker.com/static/forever/images/product/b7e87809a48525a1340938718110fecc.256p.jpg,https://pcpartpicker.com/product/2x4Ycf/teamgroup-mp44l-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tm8fpk001t0c101,NVME,1000
storage,Sabrent Rocket Q 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SB-RKTQ-1TB),https://m.media-amazon.com/images/I/41P-zScM92L.jpg,https://pcpartpicker.com/product/HmmFf7/sabrent-rocket-q-1-tb-m2-2280-nvme-solid-state-drive-sb-rktq-1tb,NVME,1000
storage,Kingston A2000 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SA2000M8/1000G),https://cdna.pcpartpicker.com/static/forever/images/product/04f2780924ad6adc22bc16609804195f.256p.jpg,https://pcpartpicker.com/product/9vWBD3/kingston-a2000-1-tb-m2-2280-nvme-solid-state-drive-sa2000m81000g,NVME,1000
storage,Lexar NM790 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LNM790X001T-RNNNG),https://m.media-amazon.com/images/I/21bze1LQrQL.jpg,https://pcpartpicker.com/product/B8QKHx/lexar-nm790-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-lnm790x001t-rnnng,NVME,1000
storage,Corsair MP600 PRO XT 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PXT),https://cdna.pcpartpicker.com/static/forever/images/product/30feb0d406c2b123141dfd76bd25992e.256p.jpg,https://pcpartpicker.com/product/gcBG3C/corsair-mp600-pro-xt-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600pxt,NVME,1000
storage,Corsair MP600 GS 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600GS),https://m.media-amazon.com/images/I/41QpdkokikL.jpg,https://pcpartpicker.com/product/YnZ9TW/corsair-mp600-gs-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600gs,NVME,1000
storage,Silicon Power P34A60 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SU001TBP34A60M28CA),https://m.media-amazon.com/images/I/41g7yvz1atL.jpg,https://pcpartpicker.com/product/drwypg/silicon-power-p34a60-1-tb-m2-2280-nvme-solid-state-drive-su001tbp34a60m28ca,NVME,1000
storage,MSI SPATIUM M470 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SM470N1TB),https://m.media-amazon.com/images/I/41-8hp0bdSS.jpg,https://pcpartpicker.com/product/zGt9TW/msi-spatium-m470-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sm470n1tb,NVME,1000
storage,Gigabyte AORUS Gen4 7000s 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (GP-AG70S1TB),https://cdna.pcpartpicker.com/static/forever/images/product/c4cde2be435d217826a3d3e69a76b6f8.256p.jpg,https://pcpartpicker.com/product/gMpzK8/gigabyte-aorus-gen4-7000s-1-tb-m2-2280-nvme-solid-state-drive-gp-ag70s1tb,NVME,1000
storage,Lexar NM710 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (LNM710X001T-RNNNG),https://cdna.pcpartpicker.com/static/forever/images/product/8c8fa679a8a4d517926eb7d1f7495982.256p.jpg,https://pcpartpicker.com/product/V3yH99/lexar-nm710-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-lnm710x001t-rnnng,NVME,1000
storage,Kingston NV1 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SNVS/1000G),https://cdna.pcpartpicker.com/static/forever/images/product/4b38e34b765a81eddcd84d5450a7f353.256p.jpg,https://pcpartpicker.com/product/4NWzK8/kingston-nv1-1-tb-m2-2280-nvme-solid-state-drive-snvs1000g,NVME,1000
storage,PNY CS1031 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS1031-1TB-CL),https://m.media-amazon.com/images/I/31z8MzKBELL.jpg,https://pcpartpicker.com/product/ZCJp99/pny-cs1031-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-m280cs1031-1tb-cl,NVME,1000
storage,Asus ROG Strix SQ7 1 TB M.2-2260 PCIe 4.0 X4 NVME Solid State Drive (90DD02PZ-M09000),https://cdna.pcpartpicker.com/static/forever/images/product/5799413da768adb5d686323be059d43d.256p.jpg,https://pcpartpicker.com/product/gK88TW/asus-rog-strix-sq7-1-tb-m2-2260-pcie-40-x4-nvme-solid-state-drive-90dd02pz-m09000,NVME,1000
storage,ADATA LEGEND 840 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ALEG-840-1TCS),https://m.media-amazon.com/images/I/31cHVWPIp6L.jpg,https://pcpartpicker.com/product/nThFf7/adata-legend-840-1-tb-m2-2280-nvme-solid-state-drive-aleg-840-1tcs,NVME,1000
storage,Gigabyte Gen3 2500E 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (G325E1TB),https://m.media-amazon.com/images/I/31CbWt+3zwL.jpg,https://pcpartpicker.com/product/MJvdnQ/gigabyte-gen3-2500e-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-g325e1tb,NVME,1000
storage,Samsung 970 Pro 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MZ-V7P1T0BW),https://cdna.pcpartpicker.com/static/forever/images/product/f5fbcbb3afcdfe42608154abf2f9de71.256p.jpg,https://pcpartpicker.com/product/g6Nv6h/samsung-970-pro-10tb-m2-2280-solid-state-drive-mz-v7p1t0bw,NVME,1000
storage,Acer Predator GM7000 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (BL.9BWWR.105),https://cdna.pcpartpicker.com/static/forever/images/product/1181de6bb1f33eb13aba4cab40a3d10c.256p.jpg,https://pcpartpicker.com/product/GyZ9TW/acer-predator-gm7000-1-tb-m2-2280-nvme-solid-state-drive-bl9bwwr105,NVME,1000
storage,Sabrent Rocket 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SB-ROCKET-1TB),https://cdna.pcpartpicker.com/static/forever/images/product/7b0c9e173ee37f2d23e0f4d6e696536e.256p.jpg,https://pcpartpicker.com/product/N7zkcf/sabrent-1-tb-m2-2280-solid-state-drive-sb-rocket-1tb,NVME,1000
storage,ADATA Legend 710 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ALEG-710-1TCS),https://cdna.pcpartpicker.com/static/forever/images/product/fcfc16d3df880de0f065760333e239cb.256p.jpg,https://pcpartpicker.com/product/NQt9TW/adata-legend-710-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-aleg-710-1tcs,NVME,1000
storage,PNY CS2140 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS2140-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/d46e6931e1bc0a97166ac4efa9eb0f94.256p.jpg,https://pcpartpicker.com/product/8pTp99/pny-cs2140-1-tb-m2-2280-nvme-solid-state-drive-m280cs2140-1tb-rb,NVME,1000
storage,ADATA XPG SPECTRIX S40G RGB 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (AS40G-1TT-C),https://cdna.pcpartpicker.com/static/forever/images/product/474abe769959b27b7cd7c61df950b02b.256p.jpg,https://pcpartpicker.com/product/7WcRsY/adata-xpg-spectrix-s40g-rgb-1-tb-m2-2280-nvme-solid-state-drive-as40g-1tt-c,NVME,1000
storage,Silicon Power A55 1 TB M.2-2280 SATA Solid State Drive (SP001TBSS3A55M28),https://cdna.pcpartpicker.com/static/forever/images/product/cd4a9af50b9d28d4cbe61ee0ad665685.256p.jpg,https://pcpartpicker.com/product/cbqhP6/silicon-power-a55-1-tb-m2-2280-solid-state-drive-sp001tbss3a55m28,NVME,1000
storage,Corsair MP600 Force Series Gen4 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600),https://cdna.pcpartpicker.com/static/forever/images/product/f84a7ecafc7e7fb85c25a1c6414f5097.256p.jpg,https://pcpartpicker.com/product/gCJmP6/corsair-mp600-force-series-gen4-1-tb-m2-2280-solid-state-drive-cssd-f1000gbmp600,NVME,1000
storage,Patriot P300 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (P300P1TBM28),https://cdna.pcpartpicker.com/static/forever/images/product/802eda7983bb37a733ea6f9890791188.256p.jpg,https://pcpartpicker.com/product/bdsnTW/patriot-p300-1-tb-m2-2280-nvme-solid-state-drive-p300p1tbm28,NVME,1000
storage,Gigabyte AORUS Gen4 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (GP-AG41TB),https://cdna.pcpartpicker.com/static/forever/images/product/d59265eb1c1a742d7b7510e8259924db.256p.jpg,https://pcpartpicker.com/product/N8n8TW/gigabyte-aorus-gen4-1-tb-m2-2280-nvme-solid-state-drive-gp-ag41tb,NVME,1000
storage,Western Digital Black SN750 SE 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDS100T1B0E),https://cdna.pcpartpicker.com/static/forever/images/product/08105799a06f56c779261642b857dd7f.256p.jpg,https://pcpartpicker.com/product/P8Z9TW/western-digital-wd_black-sn750-se-1-tb-m2-2280-nvme-solid-state-drive-wds100t1b0e,NVME,1000
storage,Western Digital Blue 1 TB M.2-2280 SATA Solid State Drive (WDS100T2B0B),https://cdna.pcpartpicker.com/static/forever/images/product/934b03245c9772e668213ce23429bd1a.256p.jpg,https://pcpartpicker.com/product/DgJtt6/western-digital-blue-1tb-m2-2280-solid-state-drive-wds100t2b0b,NVME,1000
storage,Intel 660p 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SSDPEKNW010T801),https://cdna.pcpartpicker.com/static/forever/images/product/a12a54dbeeddd999d000ee867831f64f.256p.jpg,https://pcpartpicker.com/product/K6Jtt6/intel-660p-1-tb-m2-2280-nvme-solid-state-drive-ssdpeknw010t801,NVME,1000
storage,Inland Performance Plus 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (329474),https://m.media-amazon.com/images/I/41bnEk-c30L.jpg,https://pcpartpicker.com/product/CLmmP6/inland-performance-plus-1-tb-m2-2280-nvme-solid-state-drive-329474,NVME,1000
storage,Western Digital WD_BLACK SN850P for PS5 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDBBYV0010BNC-WRSN),https://m.media-amazon.com/images/I/31AvWWHMITL.jpg,https://pcpartpicker.com/product/vdqrxr/western-digital-wd_black-sn850p-for-ps5-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-wdbbyv0010bnc-wrsn,NVME,1000
storage,TEAMGROUP MS30 1 TB M.2-2280 SATA Solid State Drive (TM8PS7001T0C101),https://cdna.pcpartpicker.com/static/forever/images/product/6c56efb792800668ebdf88501040055a.256p.jpg,https://pcpartpicker.com/product/XZhKHx/team-ms30-1-tb-m2-2280-solid-state-drive-tm8ps7001t0c101,NVME,1000
storage,Inland QN322 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (1TB QN322 NVME),https://m.media-amazon.com/images/I/41qAE4r0DwL.jpg,https://pcpartpicker.com/product/Z93gXL/inland-qn322-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-1tb-qn322-nvme,NVME,1000
storage,PNY XLR8 CS3040 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3040-1TB-RB),https://cdna.pcpartpicker.com/static/forever/images/product/e56fee327e6d72771db2dad0c6e4349f.256p.jpg,https://pcpartpicker.com/product/B8FKHx/pny-xlr8-cs03040-1-tb-m2-2280-nvme-solid-state-drive-m280cs3040-1tb-rb,NVME,1000
storage,Sabrent Rocket Q4 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SB-RKTQ4-1TB),https://m.media-amazon.com/images/I/418uWM05nkL.jpg,https://pcpartpicker.com/product/hQ4BD3/sabrent-rocket-q4-1-tb-m2-2280-nvme-solid-state-drive-sb-rktq4-1tb,NVME,1000
storage,TEAMGROUP T-Force Cardea A440 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FPR001T0C129),https://cdna.pcpartpicker.com/static/forever/images/product/4ccb73baed8f94574445976fdb82509d.256p.jpg,https://pcpartpicker.com/product/X9vdnQ/teamgroup-t-force-cardea-a440-pro-1-tb-m2-2280-nvme-solid-state-drive-tm8fpr001t0c129,NVME,1000
storage,Corsair MP600 PRO NH 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F1000GBMP600PNH),https://m.media-amazon.com/images/I/41VVrReoNJL.jpg,https://pcpartpicker.com/product/jtwypg/corsair-mp600-pro-nh-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600pnh,NVME,1000
storage,Crucial P5 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CT1000P5SSD8),https://cdna.pcpartpicker.com/static/forever/images/product/0054b5551c98eef2dfe7776fbd3ea95a.256p.jpg,https://pcpartpicker.com/product/yTTzK8/crucial-p5-1-tb-m2-2280-nvme-solid-state-drive-ct1000p5ssd8,NVME,1000
storage,Samsung 960 Evo 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MZ-V6E1T0),https://cdna.pcpartpicker.com/static/forever/images/product/0bd66e6f1e269b83699737ce79ae225b.256p.jpg,https://pcpartpicker.com/product/4cyxFT/samsung-960-evo-1tb-m2-2280-solid-state-drive-mz-v6e1t0,NVME,1000
storage,Seagate FireCuda 520 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ZP1000GM3A002),https://cdna.pcpartpicker.com/static/forever/images/product/3a7b9a069c847e509654192111742930.256p.jpg,https://pcpartpicker.com/product/nfpmP6/seagate-firecuda-520-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm3a002,NVME,1000
